EID,type,material,stress_landing,stress_taxi,stress_lateral,stress_vertical,stress_pressurization,life,log_life
5199,skin,1,1.27897,0.109431,8.599495,8.9658,9.476061,8.6757930766625,0.9383091852583242
5200,skin,1,1.12887,-0.0911864,7.352247,7.664999,7.424241,27.8786555775,1.4452718264793685
5201,skin,1,0.947117,-0.0281029,6.077004,6.310933,7.13841,54.680016744875,1.7378286388914994
5202,skin,1,1.091478,-0.247137,5.620404,5.604728,5.329594,414.20345682625,2.6172137190728866
5203,skin,1,0.923576,-0.136398,4.878147,4.794147,5.283137,836.808929245,2.922626305726283
5204,skin,1,0.980441,-0.25959,5.039589,4.857682,4.535542,1322.0144207125,3.1212361925185363
5205,skin,1,0.834908,-0.117072,3.325052,3.105868,3.077938,40132.503349375,4.603496250611267
5206,skin,1,0.751337,-0.152053,4.958137,4.812493,4.88817,1065.55266310375,3.0275749188368577
5207,skin,1,0.661564,0.00944248,1.137813,1.193183,3.648356,17553.85746375,4.244372567590233
5208,skin,1,0.345972,-0.0657021,0.981697,0.916572,1.904849,2077540.2857,6.317549453966413
5209,skin,1,0.564341,0.0945515,0.753501,0.581716,1.890041,4572433.69775,6.660147416737829
5210,skin,1,0.143293,-0.00455108,0.330474,0.260301,1.581854,11883775.4198125,7.0749544358901435
5211,skin,1,0.136664,0.0378661,1.211402,1.094364,2.55181,407765.78083375,5.610410777551424
5212,skin,1,-0.126833,-0.0836528,-0.0412553,-0.0811529,2.193787,596105.2285825,5.77532293114766
5213,skin,1,-0.238734,-0.159325,-0.113453,-0.0803957,1.533036,5248453.3789375,6.720031343796354
5214,skin,1,-0.323863,-0.196825,0.362521,0.188655,1.969019,1436246.318425,6.157228928457172
5215,skin,1,-0.223914,-0.201004,0.503814,0.165142,1.889588,1570217.1323375,6.195959711553041
5216,skin,1,0.0612138,-0.0125438,0.590738,0.789569,2.503964,396059.4045075,5.597760330155122
5217,skin,1,-0.343339,-0.225061,2.387899,1.999681,3.384654,20491.038241375,4.311563963822214
5218,skin,2,8.717102,4.200312,13.93368,13.09065,11.18367,2.6040177631,0.4156439424115152
5219,skin,2,8.396912,4.037111,15.23987,14.31242,13.55632,1.56155950045,0.19355853690101868
5220,skin,2,8.389416,4.016245,13.50152,12.81524,11.13282,3.0541974598625,0.48489711161905436
5221,skin,2,8.523789,4.097497,14.03932,13.09932,11.82846,2.4918309368125,0.3965185734204629
5222,skin,2,8.581381,4.092344,12.94219,12.19437,10.50074,3.9008638378875,0.5911607912535617
5223,skin,2,8.566906,4.111658,13.99754,13.02221,12.11633,2.5073779728625,0.3992198062978335
5224,skin,2,8.640256,4.124805,13.15139,11.84731,10.83729,3.7722443372,0.5765998152585495
5225,skin,2,8.333565,4.041387,13.09115,11.81168,10.7261,3.9673568539,0.5985012659416039
5226,skin,2,8.505921,4.026309,11.7898,10.33491,9.915169,6.435062440475,0.8085527652920257
5227,skin,2,8.824617,4.3837,11.50843,10.30608,8.912298,10.185633473125,1.0079880441685236
5228,skin,2,8.793656,3.954555,10.68867,9.446692,8.597841,13.064851566875,1.1161044799605266
5229,skin,2,8.311575,3.54138,10.15253,9.111868,9.123442,13.738677703,1.1379449354946265
5230,skin,2,8.757387,3.717557,10.40394,9.196261,8.872071,13.86028928725,1.1417722948172913
5231,skin,2,8.020961,3.352056,9.046463,8.206934,8.223897,26.43941283625,1.4222518061536893
5232,skin,2,8.208678,3.376527,8.99758,7.841847,7.846199,32.22642741875,1.5082121628402456
5233,skin,2,7.413506,3.025419,8.146674,7.55359,7.710335,45.19277197425,1.6550689803265508
5234,skin,2,7.473278,2.967969,7.982954,6.884219,7.148301,67.30601370525,1.8280538696077142
5235,skin,2,6.642861,2.619367,7.683478,7.294207,7.497917,57.3471401225,1.7585117646961113
5236,skin,2,6.586697,2.50355,7.020298,6.073872,6.460356,162.70459202875,2.2113998102485
5237,skin,2,5.737215,2.189631,7.727224,7.558957,7.709146,46.990935899625,1.6720140947781148
5238,skin,2,5.59423,2.028096,6.838353,5.948979,6.486144,170.28117319875,2.231166633706109
5239,skin,2,4.539508,1.793413,6.812872,6.664022,6.88933,108.8980407285,2.03702006608768
5240,skin,2,4.310333,1.630015,5.146536,4.634486,5.123211,1339.2412572875,3.1268588199325658
5241,skin,1,3.805198,1.450776,7.257263,7.340197,7.382537,54.185933111,1.7338865565534303
5242,skin,1,3.487567,1.266751,6.161844,5.905632,6.380768,213.84279425125,2.3300946206454616
5243,skin,1,3.114244,1.077503,8.080615,8.065149,8.266084,25.148365708,1.4005097672424716
5244,skin,1,2.770132,0.914752,7.557485,7.414946,7.965036,36.621961642125,1.5637416034155212
5245,skin,1,2.526292,0.662803,9.268345,9.15371,9.46387,11.1839211066,1.0485940948206756
5246,skin,1,2.03353,0.510631,9.056625,8.73941,9.601055,11.7069860072625,1.0684450992655743
5247,skin,1,2.18929,0.362487,10.43225,10.27264,10.61505,6.0413037343875,0.7811306709972072
5248,skin,1,1.663337,0.230774,9.536764,9.19063,10.29942,8.0963848060625,0.9082911411926178
5249,skin,1,2.117077,0.22798,11.45086,11.33045,11.57361,3.8646491202875,0.5871100695246086
5250,skin,1,1.442829,0.0809852,8.384109,8.044098,9.266149,15.366481997875,1.1865744515082215
5251,skin,1,1.970031,0.117959,11.67236,11.59743,11.8468,3.4533252331,0.5382374819953148
5252,skin,1,1.600803,-0.0246208,9.096506,8.924087,9.6969,10.897400738425,1.0373229218328166
5253,skin,1,1.534161,-0.079768,9.253532,9.255842,9.354985,10.8053880018875,1.0336403662265048
5254,skin,1,1.141158,-0.129504,4.90022,4.764207,5.595859,775.207163695,2.889417777379697
5255,skin,1,1.520747,-0.0973442,9.348666,9.442034,9.456464,10.1037793496375,1.0044838533547553
5256,skin,1,0.979284,-0.171633,4.693326,4.668813,5.188531,967.0140836775,2.9854327992317944
5257,skin,1,1.42933,-0.0917646,6.832868,7.022707,6.790823,66.607578636875,1.8235236461811408
5258,skin,1,0.891688,-0.114586,4.200333,4.342142,4.651003,2094.8415129375,3.321151171617192
5259,skin,1,1.100565,-0.0533479,5.358564,5.611026,5.328515,436.214122945,2.639699722264668
5260,skin,1,0.588259,0.0401029,1.559216,1.577334,2.163103,2647411.47605,6.422821447115401
5261,skin,1,0.644597,-0.0305955,3.784904,3.924829,3.723892,7869.29753635,3.895935966196034
5262,skin,1,0.378742,0.0470276,-0.100135,-0.00774175,0.606525,259530797.90125,8.414188901933704
5263,skin,1,0.352028,0.0237373,2.149538,2.180574,2.319701,624670.75134125,5.795651171660003
5264,skin,1,0.185955,0.10536,1.585501,1.557998,1.937396,4155285.8255125,6.618600902530113
5265,skin,1,0.171456,0.0373019,-0.188936,-1.236463,0.811062,9862120.76695,6.993970316396179
5266,skin,1,0.153507,0.0308731,2.09674,1.985132,2.585177,559482.92191875,5.747786834332381
5267,skin,1,-0.0854974,-0.0382825,1.26082,0.659918,1.988112,2753830.9704875,6.439937279843413
5268,skin,1,0.299562,0.0962852,2.126923,1.380559,2.698992,212728.71891625,5.327826124716591
5269,skin,1,0.0937304,-0.0119741,0.999659,0.968499,1.260774,131503227.525,8.118936411982402
5270,skin,1,0.0441856,0.0368571,1.830078,1.050464,2.300511,536903.86831875,5.7298965330067
5271,skin,2,8.581747,4.137697,13.19513,13.17248,11.71816,2.8830005563375,0.4598447261947576
5272,skin,2,8.414118,4.059181,14.59702,14.18328,13.26935,1.7853195817125,0.25171596843208294
5273,skin,2,8.373468,4.025083,13.12952,12.76076,11.10304,3.4515153340875,0.5380098071737793
5274,skin,2,8.446083,4.082364,13.56592,13.15142,11.87597,2.7576406281375,0.4405376688789844
5275,skin,2,8.4208,4.040598,12.49741,12.15284,10.52825,4.5136265224375,0.6545256207685781
5276,skin,2,8.390891,4.026292,13.63407,13.02589,12.11231,2.66695660665,0.4260159494559914
5277,skin,2,8.534385,4.071778,12.66291,11.90401,10.93352,4.1749251059125,0.6206486890697598
5278,skin,2,8.392093,4.006791,12.2098,11.57825,10.61831,5.0107965337125,0.6999067683222149
5279,skin,2,8.570738,4.035199,10.81924,10.22495,9.838685,9.0977285662375,0.9589329753666813
5280,skin,2,9.008118,4.443452,11.10941,10.31151,8.876126,11.155829637075,1.0475018734460033
5281,skin,2,8.815244,4.006817,9.832356,9.396725,8.552732,16.1817306815,1.2090249687737642
5282,skin,2,8.414738,3.593907,9.812587,9.138938,9.117575,14.3629583535,1.1572439012068412
5283,skin,2,8.738368,3.764807,9.464099,9.196445,8.864031,15.831220775125,1.1995144054156393
5284,skin,2,8.234826,3.400343,8.663579,8.226,8.230532,27.431562219625,1.4382505412553912
5285,skin,2,8.311133,3.426028,8.002456,7.861676,7.861821,36.10318435625,1.5575455090346582
5286,skin,2,7.748092,3.077041,7.842044,7.568206,7.722994,45.324140647875,1.6563295785607297
5287,skin,2,7.674828,3.026187,6.950168,6.910528,7.174913,71.722456198625,1.855655153941509
5288,skin,2,7.012673,2.683924,7.44913,7.304512,7.509789,56.133081327375,1.7492188827104267
5289,skin,2,6.800014,2.579989,6.152575,6.10248,6.48771,170.97263515625,2.232926605411682
5290,skin,2,6.091355,2.272998,7.608991,7.565786,7.715744,44.5571806105,1.6489177027213227
5291,skin,2,5.724913,2.127163,5.918188,5.967077,6.507127,164.146697025,2.215232148239599
5292,skin,2,4.929188,1.899223,6.547854,6.665967,6.892421,91.424229212,1.9610613075347059
5293,skin,2,4.49698,1.753445,4.530389,4.645348,5.129041,1134.03931626625,3.0546281114717835
5294,skin,1,4.032221,1.584564,7.089996,7.351996,7.381543,47.592694398125,1.677540292508644
5295,skin,1,3.436982,1.417389,5.62766,5.904857,6.378116,140.87213585625,2.1488250992797466
5296,skin,1,3.116923,1.235603,7.681368,8.082048,8.26476,20.4307090635,1.3102834394186256
5297,skin,1,2.482269,1.081586,6.970634,7.408413,7.960624,22.350978660875,1.3492965439204117
5298,skin,1,2.469467,0.820976,8.758636,9.174583,9.461761,9.3992481738875,0.973093116685843
5299,skin,1,1.632688,0.665598,8.194472,8.726728,9.595541,7.5171825468625,0.8760550967583286
5300,skin,1,2.070296,0.500352,9.892756,10.29221,10.61122,5.220166427725,0.7176843492647924
5301,skin,1,1.223011,0.366941,8.653683,9.178247,10.29158,5.4478591428,0.7362258701427011
5302,skin,1,1.861111,0.34935,10.98806,11.34595,11.56824,3.408999464625,0.5326269330240139
5303,skin,1,0.832279,0.199388,7.462645,8.022858,9.256668,8.8379148564125,0.9463498132968403
5304,skin,1,1.511404,0.218306,11.28136,11.60728,11.84087,3.00124028545,0.4773007673233804
5305,skin,1,0.952161,0.0781989,8.511001,8.918484,9.688357,7.5403005298375,0.8773886556640758
5306,skin,1,1.03429,0.00723349,9.075883,9.270292,9.350499,9.3748927786375,0.9719663093691044
5307,skin,1,0.447475,-0.0458482,4.413305,4.749797,5.587464,210.2042696925,2.322641533219624
5308,skin,1,1.130034,-0.055956,9.518143,9.462546,9.452961,10.26951905625,1.0115501051252627
5309,skin,1,0.401742,-0.116849,4.54507,4.668478,5.181272,472.99550962,2.6748570177853535
5310,skin,1,1.087943,-0.0819051,7.277189,7.050119,6.788323,71.662961795,1.8552947533785675
5311,skin,1,0.506715,-0.0984521,4.35919,4.347991,4.645089,1879.85324975,3.274123947502312
5312,skin,1,0.825048,-0.0634569,5.859709,5.632106,5.325699,464.64816777375,2.6671242289554415
5313,skin,1,0.438416,0.028677,1.613033,1.576948,2.154811,1709012.00275,6.232745112872747
5314,skin,1,0.431951,-0.0405643,4.110998,3.931399,3.720469,8379.9326623125,3.9232405288327103
5315,skin,1,0.33705,0.0302656,0.159355,-0.00583598,0.588805,272909115.74375,8.436018042269714
5316,skin,1,0.248269,0.0144917,2.319549,2.175221,2.309359,610721.73916875,5.78584337935888
5317,skin,1,0.187746,0.0918148,1.676116,1.548292,1.925336,3175569.4033,6.501821608853029
5318,skin,1,0.136579,0.0333519,-1.191613,-1.247134,0.807836,8264773.4161875,6.917230951622124
5319,skin,1,0.03834,0.0344542,2.006943,1.989902,2.605882,410597.34964875,5.613416141730535
5320,skin,1,-0.10928,-0.043711,0.739936,0.661637,2.00923,1817149.5631625,6.259390674024055
5321,skin,1,0.122191,0.107717,1.624398,1.389068,2.716083,170293.20488375,5.231197318894085
5322,skin,1,0.0608857,-0.0132752,0.933564,0.971866,1.251655,77390033.4855,7.8886850345724095
5323,skin,1,-0.0678628,0.0284948,1.46511,1.110906,2.379335,342713.89335625,5.534931710749241
5324,skin,2,7.828515,3.80267,14.09276,13.63539,11.29849,2.3751029182375,0.3756824332679234
5325,skin,2,7.683866,3.726367,15.16804,14.6369,14.38442,1.4261361631125,0.15416099260231145
5326,skin,2,7.679702,3.719135,13.09356,12.73426,11.11422,3.426611386425,0.5348648536854402
5327,skin,2,7.551824,3.622812,13.33079,13.15383,12.24599,2.6899589302375,0.4297456493305168
5328,skin,2,7.587571,3.641183,12.2937,12.01765,10.42563,4.7521813636375,0.6768930068308718
5329,skin,2,7.522476,3.564789,13.47692,13.58233,12.90689,2.1670602686875,0.3358709897667208
5330,skin,2,7.43983,3.586961,12.6268,11.87627,10.80818,4.4867381306875,0.6519307225938668
5331,skin,2,7.235546,3.485856,12.62388,12.00953,11.50847,3.8169453936375,0.5817159468467805
5332,skin,2,7.323095,3.454202,11.41911,10.92743,10.23476,6.719660944225,0.8273473602908794
5333,skin,2,6.930216,3.162123,10.68349,10.01655,9.864758,9.7003740622375,0.9867884816923648
5334,skin,2,7.268964,3.201019,10.48753,10.22134,9.203874,10.9778427014,1.0405170035995936
5335,skin,2,6.992971,2.892825,10.80877,9.847024,10.56626,7.8582479016625,0.895325725242632
5336,skin,2,7.523932,3.187213,10.82271,10.31058,9.902326,9.0563606600875,0.9569537095119232
5337,skin,2,6.872453,2.883215,10.43985,9.285908,9.991356,10.1365986825625,1.0058922527095429
5338,skin,2,7.050013,2.9509,9.94799,9.178974,9.202026,14.514856434,1.16181274459553
5339,skin,2,6.351812,2.698055,10.21255,9.049541,9.865038,10.9692867675,1.0401783902903858
5340,skin,2,6.443572,2.694702,9.32864,8.421924,8.691238,21.01500898725,1.3225295800712795
5341,skin,2,5.818734,2.504228,10.16235,9.250449,9.97158,10.2729344147625,1.011694515467626
5342,skin,2,5.830741,2.4428010000000002,8.816048,8.047655,8.332771,27.740152967875,1.443108851579402
5343,skin,2,5.215288,2.271425,10.28768,9.73549,10.22203,8.7195035201125,0.9404917573392241
5344,skin,2,5.149273,2.157349,8.452548,7.958888,8.154012,32.18730421475,1.507684604716534
5345,skin,2,4.417732,1.984444,8.80763,8.549379,8.85449,19.33573995875,1.2863607967273063
5346,skin,2,4.352871,1.851371,6.578202,6.328512,6.498452,178.7571325075,2.2522633794065468
5347,skin,1,3.893178,1.715357,8.720551,8.681468,8.821237,19.00953763375,1.2789715537116804
5348,skin,1,3.72262,1.54731,7.424372,7.45757,7.529655,52.171073201375,1.7174297706047061
5349,skin,1,3.309752,1.386022,9.376672,9.379554,9.557611,11.4919539913625,1.0603938786027687
5350,skin,1,3.157528,1.195609,8.637012,8.664336,8.846066,17.978682225875,1.2547578563068742
5351,skin,1,2.956544,1.10866,10.52722,10.55115,10.63329,6.167024648,0.790075684192317
5352,skin,1,2.718491,0.879488,10.20031,10.14338,10.44804,7.005879108425,0.8454626389769756
5353,skin,1,2.640928,0.791373,12.02543,12.01013,12.01627,3.25243284695,0.5122083384388098
5354,skin,1,2.25732,0.511681,10.67075,10.49851,11.08504,5.2730313905375,0.7220603567091697
5355,skin,1,2.393572,0.552884,13.5128,13.5222,13.46021,1.8904024181,0.27655426415055834
5356,skin,1,1.850278,0.23481,10.12227,9.935233,10.41418,6.78286003035,0.8314128551493758
5357,skin,1,2.163648,0.338367,14.24027,14.25378,14.19704,1.4752596872875,0.16886847511357378
5358,skin,1,1.789489,0.0713375,10.80892,10.73116,10.99643,4.8772353091875,0.6881737092549655
5359,skin,1,1.604038,0.0975968,11.41689,11.43936,11.44686,3.8931032382,0.5902959205910346
5360,skin,1,1.409348,-0.076446,6.986949,6.960346,6.857435,61.924498327625,1.7918624968981376
5361,skin,1,1.740913,0.0715776,12.54534,12.69269,12.40162,2.5141078972875,0.4003839122485218
5362,skin,1,1.311699,-0.126966,6.925529,6.956135,6.821408,59.961609346875,1.777873280632007
5363,skin,1,1.666026,0.0305669,9.597195,9.784295,9.270331,9.3894603958875,0.9726406344575694
5364,skin,1,1.222592,-0.0800838,7.130536,7.341441,7.095039,45.41625291125,1.6572112996966246
5365,skin,1,1.364879,0.01576,8.640229,8.912393,8.406509,15.82477373925,1.1993375092424623
5366,skin,1,1.009752,0.0479031,5.682208,5.802837,5.743471,264.575149935,2.422549050913779
5367,skin,1,0.805869,0.0151391,6.632043,6.796517,6.472809,100.68011816125,2.0029437165778416
5368,skin,1,0.399546,0.0440712,2.332206,2.142694,2.808678,182808.02318875,5.261995252394184
5369,skin,1,0.346229,0.0224648,3.332279,3.377573,3.422263,22914.356918125,4.360107673458234
5370,skin,1,0.304501,0.112133,2.987966,3.03205,3.17108,45994.84034675,4.6627091157116585
5371,skin,1,0.274791,0.0688737,0.975658,-0.308253,1.914193,3528682.0920375,6.547612533425703
5372,skin,1,0.261927,0.0882472,2.5513,2.588522,3.006579,163538.20577125,5.213619228661776
5373,skin,1,0.178602,0.0619799,1.706139,1.154554,2.418648,678890.31661125,5.831799614135736
5374,skin,1,0.28595,0.0975055,2.146483,1.189155,2.777799,155544.78803375,5.191855463428619
5375,skin,1,0.169165,0.0181289,1.848164,1.863734,2.463146,1923200.1255125,6.284024478665711
5376,skin,1,0.0895872,0.0237217,1.538596,0.511835,2.052349,878515.3178625,5.9437493382902336
5377,skin,2,7.686459,3.720177,14.20798,13.75751,12.10917,2.2547713688,0.35310251149003613
5378,skin,2,7.694263,3.71588,15.2443,14.39446,14.02266,1.4900865647375,0.1732114989463659
5379,skin,2,7.693525,3.700062,13.34354,12.71031,11.13373,3.1449397473375,0.497612329383988
5380,skin,2,7.538398,3.593525,13.99834,13.04855,12.30032,2.396019751775,0.37949039387233763
5381,skin,2,7.534413,3.572253,12.65743,11.92911,10.48744,4.1816621993125,0.6213489469656501
5382,skin,2,7.390887,3.429588,14.52754,13.45572,12.8615,2.010154277675,0.303229390441233
5383,skin,2,7.560543,3.522854,13.34421,12.36591,11.15706,3.27957936515,0.5158181452028776
5384,skin,2,7.463506,3.450089,13.10161,12.04694,11.35333,3.4942491460125,0.5433538676992314
5385,skin,2,7.646729,3.495329,12.10871,11.16485,10.26595,5.05057863065,0.7033411368716633
5386,skin,2,7.305363,3.227119,11.24787,10.24386,9.844591,7.913138371375,0.8983487599900144
5387,skin,2,7.548898,3.243976,11.12024,10.30867,9.172484,8.734066402725,0.9412164894203825
5388,skin,2,7.285089,2.926144,10.77539,9.904155,10.56818,7.425924159725,0.870750509503508
5389,skin,2,7.740596,3.213832,11.09385,10.35665,9.895452,8.0474313151625,0.9056572786694604
5390,skin,2,7.297212,2.90412,9.761076,9.282733,9.999882,9.5223914730375,0.9787460316948072
5391,skin,2,7.40293,2.973723,9.697426,9.200841,9.215693,14.217568037,1.1528253152096255
5392,skin,2,6.951389,2.719175,9.198552,9.031299,9.879359,9.9999301943375,0.9999969683680158
5393,skin,2,6.94013,2.720867,8.740604,8.434974,8.716071,20.201516814125,1.3053839793116393
5394,skin,2,6.549472,2.534462,9.264937,9.22987,9.986607,9.2189160917625,0.9646798621557379
5395,skin,2,6.424322,2.481185,8.285626,8.060803,8.358677,26.76528255925,1.4275718325606737
5396,skin,2,6.042793,2.311964,9.732595,9.719792,10.23485,7.9309756243875,0.8993266150888166
5397,skin,2,5.816127,2.206168,8.115451,7.970635,8.171324,30.819741997375,1.4888289987696375
5398,skin,2,5.246475,2.051069,8.481579,8.538399,8.861089,17.319877261,1.2385448100220156
5399,skin,2,4.954781,1.932682,6.352393,6.338707,6.502627,164.212953705,2.2154074128364503
5400,skin,1,4.618572,1.799371,8.600938,8.683296,8.82413,17.35791261975,1.23949749778575
5401,skin,1,4.244383,1.642479,7.378333,7.470065,7.527149,48.646561400375,1.687052147428196
5402,skin,1,3.874346,1.48692,9.242895,9.39052,9.557884,10.6659288162,1.0279986808999515
5403,skin,1,3.455811,1.306602,8.433536,8.670533,8.84273,15.823508191375,1.199302776206388
5404,skin,1,3.373621,1.209609,10.44661,10.57287,10.63334,5.9913926584875,0.7775277829230757
5405,skin,1,2.835929,0.986495,9.823861,10.14891,10.44494,6.1132763327,0.7862740272398692
